Tweet Id,Tweet Date,Follower Count,Account Verified,Favorite Count,Retweets,Tweet Text
1435902880322629635,2021-09-09 09:48:19,20,False,36,16,"b'@ZaferArapkirli Bak\xc4\xb1n kendi a\xc4\x9f\xc4\xb1zlar\xc4\xb1yla her\xc5\x9feyi alenen yap\xc4\xb1yorlar s\xc3\xb6yl\xc3\xbcyorlar, bizlere komplocu diyerek baz\xc4\xb1 \xc5\x9feylerin \xc3\xbczerini \xc3\xb6rtemezsiniz. Bu video sadece k\xc3\xbc\xc3\xa7\xc3\xbck bir \xc3\xb6rnek. Birinci a\xc4\x9f\xc4\xb1zdan s\xc3\xb6ylemlerde var mesle\xc4\x9finizi hakk\xc4\xb1yla yap\xc4\xb1n ve ara\xc5\x9ft\xc4\xb1r\xc4\xb1n #mRNA #a\xc5\x9f\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m https://t.co/mVObLf5Lpc'"
1435897530961874945,2021-09-09 09:27:03,5,False,0,0,b'A\xc5\x9f\xc4\xb1ya  bilime de\xc4\x9fil \xc3\xa7al\xc4\xb1\xc5\x9fmas\xc4\xb1 bitmemi\xc5\x9f sonu\xc3\xa7lar\xc4\xb1 bilinmeyen deneysel s\xc4\xb1v\xc4\xb1ya ve hi\xc3\xa7bir g\xc3\xbcvenilirlili\xc4\x9fi olmayan pcr testine kar\xc5\x9f\xc4\xb1y\xc4\xb1m #As\xc4\xb1Mas\xc4\xb1Olm\xc4\xb1ycam\n#As\xc4\xb1VePcrDurdurulsun \n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m\n#PcrTestineHayir\n#a\xc5\x9f\xc4\xb1lamazsamsun\xc3\xbcniversitesi'
1435872822728044550,2021-09-09 07:48:52,3,False,0,0,"b'4) \xc5\x9eeffaf olmak. Devlet kurumu, a\xc5\x9f\xc4\xb1n\xc4\xb1n etkilerini t\xc3\xbcm ger\xc3\xa7ekli\xc4\x9fiyle anlat\xc4\xb1rsa, i\xc5\x9fte o zaman herkes a\xc5\x9f\xc4\xb1s\xc4\xb1n\xc4\xb1 olur ve vir\xc3\xbcs\xc3\xbc el birli\xc4\x9fi ile yenebiliriz.\n#As\xc4\xb1Mas\xc4\xb1Olm\xc4\xb1ycam\n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m\n#Pandemie #sa\xc4\x9fl\xc4\xb1kbakanl\xc4\xb1\xc4\x9f\xc4\xb1\n#fahrettinkoca #tuerkiye #g\xc3\xbcndem @drfahrettinkoca'"
1435872500274040834,2021-09-09 07:47:35,67,False,0,0,b'\xc4\xb0nsanlar\xc4\xb1 a\xc5\x9f\xc4\xb1ya zorlayanlara ve mecburi PCR testi yapt\xc4\xb1ranlara #hakk\xc4\xb1m\xc4\xb1helaletmiyorum #A\xc5\x9f\xc4\xb1Ma\xc5\x9f\xc4\xb1Olm\xc4\xb1ycam\n#PcrTestineHayir \n#PcrDayatmas\xc4\xb1Durdurulsun \n#pcrzulmunukabuletmiyoruz \n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m \n#as\xc4\xb1dapcrdaolmuyoruz'
1435872265619525635,2021-09-09 07:46:39,82,False,1,0,b'Bu nas\xc4\xb1l tur\xc5\x9fu ne bi\xc3\xa7im lahana Maksad\xc4\xb1niz \xc3\xbcz\xc3\xbcm yemek mi yoksa Ba\xc4\x9fc\xc4\xb1y\xc4\xb1 d\xc3\xb6vmek mi? Milletin akl\xc4\xb1yla dalga m\xc4\xb1 ge\xc3\xa7iyorsunuz ? Sadece T\xc3\xbcrk vatanda\xc5\x9flar\xc4\xb1 mi Vir\xc3\xbcs ta\xc5\x9f\xc4\xb1yor?  #As\xc4\xb1Mas\xc4\xb1Olm\xc4\xb1ycam #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m #as\xc4\xb1dapcrdaolmuyoruz #PcrTestineHayir #PCRbitersePandemiBiter #Covid_19 #Asi https://t.co/gX6xpguASf'
1435871438687330307,2021-09-09 07:43:22,111,False,4,1,"b'@Furkan22609959 @sakloran @TC_icisleri Anlasa millet art\xc4\xb1k a\xc5\x9f\xc4\xb1yla , daha \xc3\xa7ok kazanmayla ilgili oldu\xc4\x9funu ... kimse hastal\xc4\xb1k , vir\xc3\xbcs demesin .. inanm\xc4\xb1yoruz #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m #as\xc4\xb1dapcrdaolmuyoruz'"
1435867237999652867,2021-09-09 07:26:41,85,False,0,0,"b'Art\xc4\xb1k g\xc3\xb6z\xc3\xbcn\xc3\xbcz\xc3\xbc ger\xc3\xa7ek verilere kapamay\xc4\xb1, ila\xc3\xa7 firmalar\xc4\xb1n\xc4\xb1 \xc5\x9f\xc4\xb1martmay\xc4\xb1 b\xc4\xb1rak\xc4\xb1n. Bir kore dizisinde \xc5\x9f\xc3\xb6yle bir mesaj vard\xc4\xb1 ""Av bitince, av k\xc3\xb6peklerine ihtiya\xc3\xa7 kalmaz."" Belki de av bitmek \xc3\xbczeredir. #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m #PCRbitersePandemiBiter #PcrTestineHayir #PcrDayatmas\xc4\xb1Durdurulsun https://t.co/DY2zhAdb6R'"
1435856670651998210,2021-09-09 06:44:41,22,False,0,0,b'#A\xc5\x9f\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m zorunluluklari testleri kald\xc4\xb1r\xc4\xb1n l\xc3\xbctfen'
1435852292440346624,2021-09-09 06:27:18,1062,False,0,0,"b'@ufukcoskunn Anlatmaya gerek yok g\xc3\xb6r\xc3\xbcyorsunuz \xe2\xac\x87\xef\xb8\x8f kafa basm\xc4\xb1yor, \xc3\xa7ok ak\xc4\xb1ll\xc4\xb1 ya. #MuegeAnl\xc4\xb1\xc4\xb0leTatl\xc4\xb1Sert\n#NePcrNeAs\xc4\xb1 #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m https://t.co/GcZTDiPQdT'"
1435851080156524544,2021-09-09 06:22:28,11,False,1,0,"b'.....""Ey cin toplulu\xc4\x9fu, ger\xc3\xa7ekten \xc5\x9fu insanlardan pek \xc3\xa7o\xc4\x9funu sapt\xc4\xb1r\xc4\xb1p aran\xc4\xb1za katt\xc4\xb1n\xc4\xb1z"".... Enam 128\n\n#As\xc4\xb1VePcrDurdurulsun \n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m \n#PcrTestineHayir \n#PcrDayatmas\xc4\xb1Durdurulsun'"
1435846761243873284,2021-09-09 06:05:19,131,False,0,0,b'\xc4\xb0svi\xc3\xa7re hay\xc4\xb1r y\xc3\xbcr\xc3\xbcy\xc3\xbc\xc5\x9fleriyle\n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m \n#BueyuekUyan\xc4\xb1sMitingi https://t.co/Kx6FaBin6L'
1435846353620324354,2021-09-09 06:03:42,131,False,0,0,b'\xc4\xb0svi\xc3\xa7reliler de hay\xc4\xb1r diyor!\n#As\xc4\xb1VePcrDurdurulsun\n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m\n https://t.co/Kk85EVZKxJ https://t.co/dHWyLNAnXq'
1435845843085635584,2021-09-09 06:01:40,9,False,1,0,"b'@pegasusdestek @HaberReport Bu yapt\xc4\xb1\xc4\x9f\xc4\xb1n\xc4\xb1z d\xc3\xbcped\xc3\xbcz fa\xc5\x9fistliktir. Emirle yap\xc4\xb1yoruz diyorsunuz ama unutmay\xc4\xb1n Mengele\'de ""ben sadece emirlere uydum"" demi\xc5\x9fti.\n#A\xc5\x9f\xc4\xb1Fa\xc5\x9fizmineSon #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m  Zorunlu #As\xc4\xb1VePcrDurdurulsun #Pegasus #pcrtesti\nhttps://t.co/xvJhyH8I0S https://t.co/iV3iAdwaT1'"
1435845662105640961,2021-09-09 06:00:57,131,False,0,0,"b""\xe2\x9a\xa0\xef\xb8\x8f\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 Kanada'n\xc4\xb1n Calgary kentinde a\xc5\x9f\xc4\xb1 kartlar\xc4\xb1n\xc4\xb1 protesto etmek i\xc3\xa7in itfaiyeciler, kurtarma ekipleri ve polisler bir saat boyunca sessizce durdu. \n#As\xc4\xb1Mas\xc4\xb1Olm\xc4\xb1ycam\n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m\n https://t.co/QikH0VphpE https://t.co/Ae6dnUrMfk"""
1435839996922142720,2021-09-09 05:38:26,86,False,1,1,b'#Pegasus yabancilar efsunlumu onlarda virus olmuyormu test istemiyorsunuz onlar bulastirmiyormu @ucurbenipegasus  \xc3\xa2si olun bedava bilet cekilisi yapalim turklerden test isteyelim #PegasusBoykot  #pegasusboykot  #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m #As\xc4\xb1VePcrDurdurulsun'
1435837181260611584,2021-09-09 05:27:15,1369,False,1,0,b'Bende #A\xc5\x9f\xc4\xb1Olmayaca\xc4\x9f\xc4\xb1m a\xc5\x9f\xc4\xb1 olanlara sa\xc4\x9fl\xc4\xb1kl\xc4\xb1 uzun \xc3\xb6m\xc3\xbcrler diliyorum. https://t.co/0cC3SRy1IE'
1435836301262131203,2021-09-09 05:23:45,382,False,1,0,b'@Yusufozshinn Neyse. #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m diyoruz'
1435830300320350209,2021-09-09 04:59:54,379,False,0,0,b'mRNA nedir? \nNas\xc4\xb1l \xc3\xa7al\xc4\xb1\xc5\x9f\xc4\xb1r? \nVaryantlara kat\xc5\x9f\xc4\xb1 etkili mi?\n\n@ProfSFindik hocam\xc4\xb1z a\xc3\xa7\xc4\xb1kl\xc4\xb1yor.\n\nhttps://t.co/jE7Ruzd7ni\n\n#deprem\n#AkKabusBitsin \n#OkullardakiDurum \n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m \n#As\xc4\xb1Mas\xc4\xb1olm\xc4\xb1cam \n#mRNA \n#Covid_19 \n#coronavirus \n#COVID19 \n#CocuklarimizaAsiyaHayir'
1435828656505511942,2021-09-09 04:53:22,38,False,0,0,b'#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m diyenler olaya birde b\xc3\xb6yle bak\xc4\xb1n \xf0\x9f\x98\x80 https://t.co/8dwZqSFq1t'
1435826515866959873,2021-09-09 04:44:52,665,False,5,1,"b'AVM , otob\xc3\xbcse binmek , ve en \xc3\xb6nemlisi S\xc4\xb0Z istedi\xc4\x9finiz i\xc3\xa7in de\xc4\x9fil , kendi h\xc3\xbcr irademle olurum. #A\xc5\x9f\xc4\xb1Ma\xc5\x9f\xc4\xb1Olm\xc4\xb1ycam #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m https://t.co/DEe994fkXO'"
1435826505918124032,2021-09-09 04:44:50,996,False,0,0,b'BIRAK..!\n\xc3\x96ZG\xc3\x9cRL\xc3\x9cK ALANIMI SEN BEL\xc4\xb0RLEME..!\n\n#PcrTestineHayir \n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m \n#11eylueldemaltepedeyiz'
1435825783696723969,2021-09-09 04:41:57,39,False,0,0,b'Test zorunlulu\xc4\x9fu olan T\xc3\xbcrk vatanda\xc5\x9f\xc4\xb1n\xc4\xb1 hi\xc3\xa7bir teste tabi olmayan turistle yan yana oturtmak hangisini hangisinden korumak anlam\xc4\xb1 ta\xc5\x9f\xc4\xb1yor ? D\xc4\xb1\xc5\x9f \xc3\xbclke vatanda\xc5\x9f\xc4\xb1n\xc4\xb1 kendi vatanda\xc5\x9f\xc4\xb1n\xc4\xb1zdan korumak nas\xc4\xb1l bir durum ? #Pegasus #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m'
1435749787068993537,2021-09-08 23:39:58,0,False,0,0,b'@MutlubasSema kuduz a\xc5\x9f\xc4\xb1s\xc4\xb1m\xc4\xb1 aq benim k\xc3\xb6pe\xc4\x9fede senede bir yap\xc4\xb1yoz #As\xc4\xb1Mas\xc4\xb1Olm\xc4\xb1ycam #as\xc4\xb1ma\xc4\x9fdurlar\xc4\xb1 #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m'
1435742888902766595,2021-09-08 23:12:34,33,False,1,0,b'#A\xc5\x9f\xc4\xb1Olmayaca\xc4\x9f\xc4\xb1m\n#DenekOlmayaca\xc4\x9f\xc4\xb1m\n#MaskeyeHay\xc4\xb1r\n#HESeHay\xc4\xb1r\n#PcrTestineHayir\n#A\xc5\x9f\xc4\xb1Ma\xc5\x9f\xc4\xb1Olm\xc4\xb1ycam\nT\xc3\x9cRK d\xc3\xbc\xc5\x9fman\xc4\xb1 b\xc3\xbct\xc3\xbcn siyasilere HAYIR.'
1435737009704812552,2021-09-08 22:49:12,27,False,1,0,b'@atabenli S\xc3\xbcrekli mutasyon ge\xc3\xa7iren ve s\xc3\xbcrekli yeni varyantlari ortaya \xc3\xa7\xc4\xb1kan bir vir\xc3\xbcs a\xc5\x9f\xc4\xb1 ile bitmez a\xc5\x9f\xc4\xb1 sadece biraz daha az hasar ile ge\xc3\xa7irilmesini sa\xc4\x9flar hastal\xc4\xb1\xc4\x9f\xc4\xb1n . Kald\xc4\xb1 ki a\xc5\x9f\xc4\xb1 g\xc3\xbcvenli madem neden sorumlulugu sana y\xc4\xb1kmak icin s\xc3\xb6zle\xc5\x9fme imzalatt\xc4\xb1lar nas\xc4\xb1l bir \xc3\xa7eli\xc5\x9fki bu #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m'
1435733316871856132,2021-09-08 22:34:32,78,False,7,2,b'KOD MEHD\xc4\xb0:NE A\xc5\x9eI NE \xc3\x87\xc4\xb0P T\xc3\x9cM \xc5\x9eEYTAN\xc3\x8e SONA ERECEK!\nT\xc4\xb0K TAK T\xc4\xb0K TAK ZAMAN DOLUYOR...\n#As\xc4\xb1Mas\xc4\xb1Olm\xc4\xb1ycam #OkullardakiDurum\n#MEBEvarSAGL\xc4\xb0GAyokmu #OkullardakiDurum #as\xc4\xb1ma\xc4\x9fdurlar\xc4\xb1 #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m https://t.co/keHveHGM03'
1435723154429816836,2021-09-08 21:54:09,28,False,0,0,"b""@sevgipekaydin @gulltemel Amac\xc4\xb1m\xc4\xb1z Allah'\xc4\xb1n r\xc4\xb1zas\xc4\xb1d\xc4\xb1r #A\xc5\x9f\xc4\xb1Olmayaca\xc4\x9f\xc4\xb1m (@AmacAllahRizasi) Tweetledi: ne sinovac ne BioNTech \xc3\xb6lece\xc4\x9fimi bilsem ikisini de olmam. \na\xc5\x9f\xc4\xb1 olmaya gerek yok. \nProf Dr Serhat FINDIK\n #A\xc5\x9f\xc4\xb1Ma\xc5\x9f\xc4\xb1Olm\xc4\xb1ycam https://t.co/CggK6BwzrV https://t.co/WXVaQtgu8T"""
1435715148996562944,2021-09-08 21:22:20,116,False,0,0,b'A\xc5\x9f\xc4\xb1lama s\xc4\xb1ras\xc4\xb1 hangi ya\xc5\x9f grubuna getiriliyorsa hemen o ya\xc5\x9f grubuyla ilgili daha \xc3\xb6nce (S\xc3\x96ZDE) g\xc3\xb6r\xc3\xbclmeyen duyulmayan bilinmeyen yo\xc4\x9fun bak\xc4\xb1m propagandalar\xc4\xb1 televizyonlara servis ediliyor. \n#BanaA\xc5\x9f\xc4\xb1yaZorlama\n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m'
1435713624773955588,2021-09-08 21:16:17,47,False,7,3,"b'Brezilya Devlet Ba\xc5\x9fkan\xc4\xb1 ve Brezilya halk\xc4\xb1 ""Salg\xc4\xb1n"" yalan\xc4\xb1n\xc4\xb1 bitirdi. \n\nDiren B\xc3\xbcy\xc3\xbck T\xc3\xbcrk Milleti, emperyalizmi mezara g\xc3\xb6mme g\xc3\xbcnleri geliyor.\n\n#As\xc4\xb1Mas\xc4\xb1Olm\xc4\xb1ycam \n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m \n#cocuklar\xc4\xb1m\xc4\xb1z\xc4\xb1yedirmeyiz https://t.co/TIwSgWLuIA'"
1435707731894276106,2021-09-08 20:52:52,6044,False,15,6,"b'Nerede ince ise, oradan kopsun!\n\n#As\xc4\xb1VePcrDurdurulsun #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m #As\xc4\xb1Mas\xc4\xb1Olm\xc4\xb1ycam https://t.co/5KxEZVSKgv'"
1435707232528871428,2021-09-08 20:50:53,67,False,0,0,"b'Alt\xc4\xb1 ayda bir, toplamda bilmem ka\xc3\xa7 doz a\xc5\x9f\xc4\xb1 olun ki\n1 trilyon doz \xc3\xbcretilen biontec a\xc5\x9f\xc4\xb1s\xc4\xb1n\xc4\xb1 bitirelim\xe2\x80\xa6\nAdamlar bo\xc5\x9funa m\xc4\xb1 \xc3\xbcretti ? \xf0\x9f\x98\xb3\xf0\x9f\xa4\x94\n\n#As\xc4\xb1Mas\xc4\xb1Olm\xc4\xb1ycam \n#As\xc4\xb1VePcrDurdurulsun \n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m \n#as\xc4\xb1dapcrdaolmuyoruz'"
1435705583605362708,2021-09-08 20:44:19,2065,False,1,0,b'Hala bu adamlara oy veren ya da zerre kadar destekleyen tc vatandaslarina bu yetmez daha daha dahaaa lazim. #As\xc4\xb1Mas\xc4\xb1Olm\xc4\xb1ycam #PcrDayatmas\xc4\xb1Durdurulsun #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m https://t.co/59FdC62j0n'
1435705487689928712,2021-09-08 20:43:57,7,False,1,0,b'\xc4\xb0\xc5\x9eTE TVLERDE BUNLARI G\xc3\x96RMEK \xc4\xb0ST\xc4\xb0YORUZ. \nHERKES \xc3\x96ZG\xc3\x9cR.  HERKES\xc4\xb0N F\xc4\xb0KR\xc4\xb0 KEND\xc4\xb0NE..\n#Ya\xc5\x9famaki\xc3\xa7in \n#As\xc4\xb1Mas\xc4\xb1Olm\xc4\xb1ycam #PCRbitersePandemiBiter #PcrDayatmas\xc4\xb1Durdurulsun #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m #AsilananlarAsiyiAnlatiyor #AkKabusBitsin #MebOnlineDevam #Fakueltemedokunma'
1435705342671867908,2021-09-08 20:43:22,268,False,1,0,b'Aynen \xc3\xb6yle\nHarika anlat\xc4\xb1m \xf0\x9f\x91\x8f\n\n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m #PcrDayatmas\xc4\xb1Durdurulsun #pcrzulmunukabuletmiyoruz\n#\xc3\xb6zg\xc3\xbcrl\xc3\xbc\xc4\x9f\xc3\xbcmem\xc3\xbcdahaleedemezsin\n@RTErdogan https://t.co/lzaCse1D1w'
1435702147014856716,2021-09-08 20:30:40,118,False,0,0,b'Hat\xc4\xb1rlatma dozu\xf0\x9f\x98\x82T\xc3\xbcrk\xc3\xa7emize b\xc3\xb6ylesine bir terim kazand\xc4\xb1rmak her babayi\xc4\x9fidin harc\xc4\xb1 de\xc4\x9fil.Vehala bu kadar s\xc3\xb6yleme uyuyanlar var. #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m ki a\xc5\x9f\xc4\xb1 bile de\xc4\x9fil o s\xc4\xb1v\xc4\xb1.#PcrDayatmas\xc4\xb1Durdurulsun diyoruz b\xc4\xb1 de.Ha #cocuklar\xc4\xb1m\xc4\xb1z\xc4\xb1yedirmeyiz bu da akl\xc4\xb1n\xc4\xb1zda bulunsun.#B\xc3\xbcy\xc3\xbckUyan\xc4\xb1\xc5\x9fMitingi https://t.co/Ipz0RNN2qG'
1435699494767759362,2021-09-08 20:20:08,41,False,1,1,b'T\xc4\xb1p tarihinin en b\xc3\xbcy\xc3\xbck yalan\xc4\xb1 \n#as\xc4\xb1yahay\xc4\xb1r #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m #AsilananlarAsiyiAnlatiyor https://t.co/C62gvuFOz3'
1435699273774116879,2021-09-08 20:19:15,1560,False,1,0,"b'#As\xc4\xb1Mas\xc4\xb1Olm\xc4\xb1ycam #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m \n\xc3\x87ocu\xc4\x9fuma dokunacak olanlar \xc3\xb6nce benim can\xc4\xb1m\xc4\xb1 almadan ona elini s\xc3\xbcremezler bats\xc4\xb1n okulunuz,d\xc3\xbczeniniz,hastaneniz paran\xc4\xb1z,h\xc4\xb1rs\xc4\xb1n\xc4\xb1z,sizin inand\xc4\xb1\xc4\x9f\xc4\xb1n\xc4\xb1z Allah ile bizim inand\xc4\xb1\xc4\x9f\xc4\xb1m\xc4\xb1z Allah fark\xc4\xb1 pis m\xc3\xbcnaf\xc4\xb1klar. https://t.co/amDVq9xQq5'"
1435698996945764355,2021-09-08 20:18:09,186,False,4,0,b'Mevcut insani haklar\xc4\xb1mdan vazge\xc3\xa7memem i\xc3\xa7in a\xc5\x9f\xc4\xb1 ve PCR dayatmas\xc4\xb1na boyun e\xc4\x9fmiyoruz!!! #As\xc4\xb1Mas\xc4\xb1Olm\xc4\xb1ycam #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m #PCRbitersePandemiBiter #PcrDayatmas\xc4\xb1Durdurulsun #pcrzulmunukabuletmiyoruz'
1435695587639365640,2021-09-08 20:04:36,571,False,1,0,"b'\xc3\x96z Yurdunda Garipsin, \xc3\x96z Vatan\xc4\xb1nda Parya! \n#YildizTilbe #A\xc5\x9f\xc4\xb1Ma\xc5\x9f\xc4\xb1Olmayaca\xc4\x9f\xc4\xb1m #A\xc5\x9f\xc4\xb1Olmayaca\xc4\x9f\xc4\xb1m #\xc3\x87ar\xc5\x9famba #PCRbitersePandemiBiter #Akletmezmisiniz !!!!\n@RTErdogan @dbdevletbahceli https://t.co/vo0uL3u3tj'"
1435693657638715397,2021-09-08 19:56:56,53,False,0,0,b'@RTErdogan Hangi \xc3\xa7\xc4\xb1lg\xc4\xb1n bana \xc3\xa7ip takacakm\xc4\xb1\xc5\x9f \xc5\x9fa\xc5\x9far\xc4\xb1m...#As\xc4\xb1VePcrDurdurulsun #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m https://t.co/kTN52Q1Qg9'
1435691010080845825,2021-09-08 19:46:25,571,False,1,0,b'#YildizTilbe #A\xc5\x9f\xc4\xb1Olmayaca\xc4\x9f\xc4\xb1m #A\xc5\x9f\xc4\xb1Ma\xc5\x9f\xc4\xb1Olmaycam #\xc4\xb0stanbul #PCRbitersePandemiBiter \xc4\xb0nsanlar uyan\xc4\xb1yor ama bizim koyunlar hari\xc3\xa7! K\xc3\xbcresel \xc3\xa7etenin kuca\xc4\x9f\xc4\xb1nda olanlar\xc4\xb1n daha ne yapmas\xc4\xb1n\xc4\xb1 bekliyorsunuz!? https://t.co/cktf2L2xKb'
1435690171056394244,2021-09-08 19:43:05,571,False,2,1,b'#Akletmezmisiniz #A\xc5\x9f\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m #As\xc4\xb1Mas\xc4\xb1Olm\xc4\xb1ycam Allah a\xc5\x9fk\xc4\xb1na bu sa\xc3\xa7mal\xc4\xb1\xc4\x9fa son verin #Say\xc4\xb1nCumhurba\xc5\x9fkan\xc4\xb1m @RTErdogan https://t.co/AKNwDMShwj'
1435687505798569985,2021-09-08 19:32:29,151,False,1,0,b'K\xc3\xbcresel \xc3\xa7etelere kar\xc5\x9f\xc4\xb1 tek ses olmak i\xc3\xa7in bende var\xc4\xb1m. 11 eyl\xc3\xbclde maltepedeyiz\n#11eyl\xc3\xbcldemaltepedeyiz #As\xc4\xb1Mas\xc4\xb1Olm\xc4\xb1ycam #As\xc4\xb1VePcrDurdurulsun #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m https://t.co/lQt3LbeLua'
1435687245265227777,2021-09-08 19:31:27,267,False,0,1,b'Brezilya\xe2\x80\x99da a\xc5\x9f\xc4\xb1 zorbal\xc4\xb1\xc4\x9f\xc4\xb1na kar\xc5\x9f\xc4\xb1 toplanan 3 milyon insan ve \xc3\xb6zg\xc3\xbcrl\xc3\xbck hayk\xc4\xb1r\xc4\xb1\xc5\x9flar\xc4\xb1 #sergenyalc\xc4\xb1n #As\xc4\xb1VePcrDurdurulsun #Brezilya #Akbank #bueyuekuyan\xc4\xb1smitingi #Binance #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m https://t.co/c4lD81WZhi'
1435686060248518659,2021-09-08 19:26:45,138,False,0,0,b'neden ozaman \xc3\xb6zel hastanelerde paral\xc4\xb1 diye sorulmazmi @drfahrettinkoca ya #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m https://t.co/pDLmylmQ53'
1435685235308605440,2021-09-08 19:23:28,232,False,1,0,b'@ah_pendik @RTErdogan Erdo\xc4\x9fan bu \xc3\xbclkeyi bu milleti teslim etti k\xc3\xbcreselci iblislere art\xc4\xb1k medet ummaktan vazge\xc3\xa7tik \xc3\xa7\xc3\xb6z\xc3\xbcm ar\xc4\xb1yoruz.\n\n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m #Cocuklar\xc4\xb1m\xc4\xb1z\xc4\xb1Yedirmeyiz #PCRbitersePandemiBiter'
1435684417570279426,2021-09-08 19:20:13,372,False,0,1,b'Neden? Su\xc3\xa7umuz \xf0\x9f\x92\x89olmamak m\xc4\xb1? #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m https://t.co/zk0mzhaMec'
1435680406045700098,2021-09-08 19:04:17,1134,False,2,1,b'\xc3\x96yleyse ak\xc4\xb1llar\xc4\xb1n\xc4\xb1 peynir ekmekle yemi\xc5\x9fler. O i\xc5\x9f o kadar kolay de\xc4\x9fil topitop \xc5\x9fekerlemeleri  \n\n#mugeanli\n#ekatama #dolar \n#MEBeVarSA\xc4\x9eLI\xc4\x9eAyokmu #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m https://t.co/Lts2YdATiU'
1435680276600995844,2021-09-08 19:03:46,773,False,1,0,b'A\xc5\x9f\xc4\xb1da g\xc3\xb6rd\xc3\xbc\xc4\x9f\xc3\xbcm en ikna edici s\xc3\xb6ylem \xf0\x9f\xa4\xa9\n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m c\xc4\xb1lar #As\xc4\xb1VePcrDurdurulsun cular bi daha d\xc3\xbc\xc5\x9f\xc3\xbcns\xc3\xbcn :))\nhttps://t.co/uSLMjBNzUe'
1435678833441656835,2021-09-08 18:58:02,263,False,0,0,b'Genel Ba\xc5\x9fkan Vekilimiz Say\xc4\xb1n Mustafa Y\xc3\xbccel \n#TuranHareketiPartisi Genel Ba\xc5\x9fkan Vekilimiz @PrinceO41189365 \n#As\xc4\xb1VePcrDurdurulsun \n#as\xc4\xb1dapcrdaolmuyoruz #as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m \nTuran Hareketi Partisi Genel Ba\xc5\x9fkan Yard\xc4\xb1mc\xc4\xb1s\xc4\xb1 Y\xc4\xb1ld\xc4\xb1z \xc5\x9een https://t.co/kklEK2z1GQ'
1435678623726460930,2021-09-08 18:57:12,3,False,0,0,"b'@YildizzTilbee gibi mert sanat\xc3\xa7\xc4\xb1lara bravo. Kimsenin yalakal\xc4\xb1\xc4\x9f\xc4\xb1n\xc4\xb1 yapmad\xc4\xb1\xc4\x9f\xc4\xb1, do\xc4\x9fru bildi\xc4\x9finden \xc5\x9fa\xc5\x9fmad\xc4\xb1\xc4\x9f\xc4\xb1 i\xc3\xa7in tebrikler\n#as\xc4\xb1olmayaca\xc4\x9f\xc4\xb1m #A\xc5\x9f\xc4\xb1Ma\xc5\x9f\xc4\xb1olm\xc4\xb1ycam'"
